ISS_ID,WR_DT,TOT_AMT,BYR_CD,SUP,BYR
2015113041000008000d5cd8,2015-11-30,14721300,C30391,Comp112,Comp146
2015101241000008000c27g6,2015-10-12,3960000,C30391,Comp110,Comp146
2015103141000008000ch0cm,2015-10-31,22081950,C30391,Comp112,Comp146
2015123141000008000drghy,2015-12-31,7360650,C30391,Comp112,Comp146
2015121141000008000davd0,2015-12-11,46200000,C30391,Comp113,Comp146
2015111741000008000cqzbf,2015-11-17,880000,C30391,Comp114,Comp146
20100131410000080000oaxm,2010-01-31,22776876,C30391,Comp115,Comp146
20100228410000080000x6km,2010-02-28,4441600,C30391,Comp115,Comp146
201007314100000800028vr2,2010-07-31,4271414,C30391,Comp115,Comp146
201003314100000800015nv1,2010-03-31,9153152,C30391,Comp115,Comp146
20100630410000080001xyzq,2010-06-30,9620072,C30391,Comp115,Comp146
20100531410000080001oszw,2010-05-31,4934234,C30391,Comp115,Comp146
20100430410000080001ezrs,2010-04-30,10564153,C30391,Comp115,Comp146
201008314100000800054t9n,2010-08-31,3608487,C30391,Comp115,Comp146
201101314100000800084it7,2011-01-31,7116356,C30391,Comp115,Comp146
20110331410000080009zezh,2011-03-31,58927767,C30391,Comp116,Comp146
20110331410000080009xu4x,2011-03-31,8672362,C30391,Comp115,Comp146
20101231410000080007fyux,2010-12-31,5669931,C30391,Comp115,Comp146
201010194100000803e02haq,2010-10-19,123464,C30391,Comp117,Comp146
2011043041000008000ap8d2,2011-04-30,85251157,C30391,Comp116,Comp146
20101130410000080006x7jr,2010-11-30,10114360,C30391,Comp115,Comp146
201102284100000800091rq7,2011-02-28,15770700,C30391,Comp116,Comp146
201102284100000803e03i46,2011-02-28,35354,C30391,Comp117,Comp146
2011043041000008000am96k,2011-04-30,7752822,C30391,Comp115,Comp146
201011244100000803e02s9e,2010-11-24,39149,C30391,Comp117,Comp146
201101124100000803e036gd,2011-01-12,22825,C30391,Comp117,Comp146
201102284100000800090u3o,2011-02-28,6710363,C30391,Comp115,Comp146
201010084100000803e02f3r,2010-10-08,39182,C30391,Comp117,Comp146
201102284100000803e03i47,2011-02-28,28050,C30391,Comp117,Comp146
201105034100000803e041y1,2011-05-03,50413,C30391,Comp117,Comp146
201012294100000803e032cp,2010-12-29,39358,C30391,Comp117,Comp146
20101031410000080005q7sp,2010-10-31,9113567,C30391,Comp115,Comp146
20100930410000080005ejio,2010-09-30,6234428,C30391,Comp115,Comp146
2011093041000008000dmlj7,2011-09-30,5821179,C30391,Comp115,Comp146
2011103141000008000e560h,2011-10-31,35323200,C30391,Comp116,Comp146
2011103141000008000e57ph,2011-10-31,9923474,C30391,Comp115,Comp146
2011083141000008000d1mxo,2011-08-31,27068800,C30391,Comp116,Comp146
2011063041000008000c6jet,2011-06-30,71728800,C30391,Comp116,Comp146
2011093041000008000dmumu,2011-09-30,31553500,C30391,Comp116,Comp146
201111154100000803e05igo,2011-11-15,36377,C30391,Comp117,Comp146
201108174100000803e04u4e,2011-08-17,37202,C30391,Comp117,Comp146
2011063041000008000c6wfn,2011-06-30,4065600,C30391,Comp116,Comp146
2011053141000008000bnk1g,2011-05-31,73271132,C30391,Comp116,Comp146
2011063041000008000c4xju,2011-06-30,7126760,C30391,Comp115,Comp146
2011073141000008000cp36w,2011-07-31,61996000,C30391,Comp116,Comp146
2011073041000008000cmr7b,2011-07-30,3041368,C30391,Comp115,Comp146
201106074100000803e04bdb,2011-06-07,35299,C30391,Comp117,Comp146
201110184100000803e05akd,2011-10-18,38269,C30391,Comp117,Comp146
2011053141000008000blxb5,2011-05-31,10946032,C30391,Comp115,Comp146
2011083141000008000d1eer,2011-08-31,4589967,C30391,Comp115,Comp146
201106224100000803e04f78,2011-06-22,35574,C30391,Comp117,Comp146
2011103141000008000e5419,2011-10-31,9470212,C30391,Comp115,Comp146
201201174100000803e05zux,2012-01-17,36993,C30391,Comp117,Comp146
2012013141000008000gctao,2012-01-31,47687200,C30391,Comp116,Comp146
201202214100000803e06924,2012-02-21,36399,C30391,Comp117,Comp146
2011113041000008000ev5qu,2011-11-30,6568756,C30391,Comp115,Comp146
2011121441000008000f853k,2011-12-14,550000,C30391,Comp116,Comp146
2012013141000008000gbeuw,2012-01-31,6005983,C30391,Comp115,Comp146
201202014100000803e063uz,2012-02-01,23463,C30391,Comp117,Comp146
201111294100000803e05lof,2011-11-29,24046,C30391,Comp117,Comp146
2012033141000008000hy41u,2012-03-31,44781000,C30391,Comp116,Comp146
2011123141000008000fnwpa,2011-12-31,3583626,C30391,Comp115,Comp146
2012033141000008000hzdon,2012-03-31,6515422,C30391,Comp115,Comp146
201204024100000803e06kq1,2012-04-02,28864,C30391,Comp117,Comp146
2011113041000008000ewe4r,2011-11-30,44458700,C30391,Comp116,Comp146
2012022941000008000h4ol3,2012-02-29,6306664,C30391,Comp115,Comp146
2011123141000008000fok3g,2011-12-31,39450400,C30391,Comp116,Comp146
2012022941000008000h67tc,2012-02-29,31311790,C30391,Comp116,Comp146
2012063041000008000op9tr,2012-06-30,58363800,C30391,Comp116,Comp146
2012053141000008000o3yso,2012-05-31,48840000,C30391,Comp116,Comp146
2012083141000008000pvx41,2012-08-31,17811200,C30391,Comp116,Comp146
2012043041000008000irwi0,2012-04-30,49665000,C30391,Comp116,Comp146
2012063041000008000omb4d,2012-06-30,4516717,C30391,Comp115,Comp146
2012073141000008000p5gro,2012-07-31,9752295,C30391,Comp115,Comp146
2012053141000008000o2kcm,2012-05-31,6946170,C30391,Comp115,Comp146
2012083141000008000puia7,2012-08-31,3135913,C30391,Comp115,Comp146
201205304100000803e07204,2012-05-30,23936,C30391,Comp117,Comp146
201206204100000803e078fj,2012-06-20,38258,C30391,Comp117,Comp146
201208064100000803e07mq1,2012-08-06,47564,C30391,Comp117,Comp146
2012043041000008000in9fz,2012-04-30,2807810,C30391,Comp115,Comp146
2012073141000008000pf74t,2012-07-31,21681000,C30391,Comp116,Comp146
201212044100000803e08jkb,2012-12-04,71038,C30391,Comp117,Comp146
2012103141000008000r3oy0,2012-10-31,5998301,C30391,Comp115,Comp146
2012113041000008000rs6ny,2012-11-30,-37989600,C30391,Comp116,Comp146
2012093041000008000qg8gj,2012-09-30,59269872,C30391,Comp116,Comp146
2012113041000008000rrglx,2012-11-30,37989600,C30391,Comp116,Comp146
201211124100000803e08dlg,2012-11-12,37741,C30391,Comp117,Comp146
201210104100000803e084yn,2012-10-10,49478,C30391,Comp117,Comp146
2012093041000008000qepva,2012-09-30,6548873,C30391,Comp115,Comp146
201211054100000803e08c01,2012-11-05,33990,C30391,Comp117,Comp146
2012103141000008000r37od,2012-10-31,46613600,C30391,Comp116,Comp146
201304104100000803e09fvw,2013-04-10,35618,C30391,Comp117,Comp146
201301164100000803e08ts2,2013-01-16,99374,C30391,Comp117,Comp146
201303134100000803e098aw,2013-03-13,39435,C30391,Comp117,Comp146
201305024100000803e09kl7,2013-05-02,42438,C30391,Comp117,Comp146
201307234100000803e0a63v,2013-07-23,35596,C30391,Comp117,Comp146
201308064100000803e0aaoo,2013-08-06,97053,C30391,Comp117,Comp146
201306184100000803e09xbt,2013-06-18,35574,C30391,Comp117,Comp146
201305294100000803e09rlq,2013-05-29,36542,C30391,Comp117,Comp146
201311214100000803e0azyg,2013-11-21,58234,C30391,Comp117,Comp146
201402124100000803e0bi5a,2014-02-12,72468,C30391,Comp117,Comp146
201406254100000803e0c9k7,2014-06-25,62282,C30391,Comp117,Comp146
201408284100000803e0cmee,2014-08-28,29832,C30391,Comp117,Comp146
201404114100000803e0bulo,2014-04-11,39380,C30391,Comp117,Comp146
201405134100000803e0c142,2014-05-13,63899,C30391,Comp117,Comp146
201406114100000803e0c7bd,2014-06-11,36465,C30391,Comp117,Comp146
201409244100000803e0crts,2014-09-24,33297,C30391,Comp117,Comp146
201410244100000803e0cxgk,2014-10-24,275814,C30391,Comp117,Comp146
201501144100000803e0ddp0,2015-01-14,52789,C30391,Comp117,Comp146
201412104100000803e0d7ta,2014-12-10,107613,C30391,Comp117,Comp146
201412104100000803e0d7u5,2014-12-10,-107613,C30391,Comp117,Comp146
201503184100000803e0dn6r,2015-03-18,52767,C30391,Comp117,Comp146
201502114100000803e0di97,2015-02-11,58168,C30391,Comp117,Comp146
201505274100000803e0dxfx,2015-05-27,52569,C30391,Comp117,Comp146
201505044100000803e0dtza,2015-05-04,29095,C30391,Comp117,Comp146
201507014100000803e0e3df,2015-07-01,21879,C30391,Comp117,Comp146
201507154100000803e0e5y0,2015-07-15,163262,C30391,Comp117,Comp146
201510214100000803e0el6z,2015-10-21,36762,C30391,Comp117,Comp146
2015122341000185g3k27c2h,2015-12-23,1313400,C30391,Comp7,Comp146
2015052641000185n4g5q0s2,2015-05-26,2051500,C30391,Comp7,Comp146
2014122441000185i9d4g1g6,2014-12-24,99000,C30391,Comp7,Comp146
20150605410001856je2y17y,2015-06-05,1628000,C30391,Comp7,Comp146
2014102941000185k27x0s6r,2014-10-29,198000,C30391,Comp7,Comp146
20141211410001859wk2v2k1,2014-12-11,726000,C30391,Comp7,Comp146
2014122941000185q7g1w92l,2014-12-29,1416800,C30391,Comp7,Comp146
20150427410001855og9r3t9,2015-04-27,561000,C30391,Comp7,Comp146
2014062541000185b3b22c4j,2014-06-25,473000,C30391,Comp7,Comp146
2015032541000185a4i29gv2,2015-03-25,1226500,C30391,Comp7,Comp146
2015060541000185h96q0d6z,2015-06-05,423500,C30391,Comp7,Comp146
2014020441000185l93w4pj5,2014-02-04,1774080,C30391,Comp7,Comp146
2015062641000185d13e7c7p,2015-06-26,847000,C30391,Comp7,Comp146
20150629410001853dn7z86p,2015-06-29,773850,C30391,Comp7,Comp146
20140425410001855u0af4k0,2014-04-25,847000,C30391,Comp7,Comp146
20150228410001857wh4c5c6,2015-02-28,220000,C30391,Comp7,Comp146
2015052541000185k6e3g4y2,2015-05-25,192500,C30391,Comp7,Comp146
20100507410000080001ha0b,2010-05-07,2530000,C30391,Comp4,Comp146
201003174100000800010gox,2010-03-17,2530000,C30391,Comp4,Comp146
2011041241000008000adplj,2011-04-12,759000,C30391,Comp4,Comp146
20101129410000080006ufnw,2010-11-29,506000,C30391,Comp4,Comp146
2.01E+28,2011-02-28,1650000,C30391,Comp4,Comp146
20110211410000080008tr7n,2011-02-11,4015000,C30391,Comp4,Comp146
20101029410000080005m857,2010-10-29,1265000,C30391,Comp4,Comp146
20110314410000080009rq2g,2011-03-14,759000,C30391,Comp4,Comp146
20101004410000080005j9xn,2010-10-04,275000,C30391,Comp4,Comp146
20101123410000080006qdut,2010-11-23,2750000,C30391,Comp4,Comp146
20101109410000080006qdug,2010-11-09,2750000,C30391,Comp4,Comp146
20101101410000080005nr8s,2010-11-01,1265000,C30391,Comp4,Comp146
20110324410000080009uj43,2011-03-24,759000,C30391,Comp4,Comp146
20101129410000080006y4h4,2010-11-29,105600,C30391,Comp4,Comp146
20101105410000080005qef9,2010-11-05,2530000,C30391,Comp4,Comp146
2011060741000008000bq19b,2011-06-07,1650000,C30391,Comp4,Comp146
2011081841000008000cvoe8,2011-08-18,891000,C30391,Comp4,Comp146
2011070541000008000caw74,2011-07-05,1375000,C30391,Comp4,Comp146
2011051941000008000bqow3,2011-05-19,1265000,C30391,Comp4,Comp146
2011092341000008000df8ar,2011-09-23,151800,C30391,Comp4,Comp146
2011072241000008000celxw,2011-07-22,550000,C30391,Comp4,Comp146
2011093041000008000dilol,2011-09-30,1265000,C30391,Comp4,Comp146
2011102641000008000dyj40,2011-10-26,2530000,C30391,Comp4,Comp146
2011090641000008000d67ai,2011-09-06,550000,C30391,Comp4,Comp146
2011101241000008000dsl5j,2011-10-12,2750000,C30391,Comp4,Comp146
2012041641000008000ibx2r,2012-04-16,1265000,C30391,Comp4,Comp146
2011120241000008000et7c8,2011-12-02,275000,C30391,Comp4,Comp146
2012032841000008000hq31r,2012-03-28,440000,C30391,Comp4,Comp146
2011122841000008000ffk5w,2011-12-28,2585000,C30391,Comp4,Comp146
2011122841000008000ffk6s,2011-12-28,2530000,C30391,Comp4,Comp146
2011121241000008000f7ff5,2011-12-12,275000,C30391,Comp4,Comp146
2012041641000008000ibxwm,2012-04-16,1375000,C30391,Comp4,Comp146
2012081041000008000pgnm6,2012-08-10,1265000,C30391,Comp4,Comp146
2012061141000008000o9g1g,2012-06-11,1265000,C30391,Comp4,Comp146
2012053141000008000nzekc,2012-05-31,550000,C30391,Comp4,Comp146
2012052241000008000j5tth,2012-05-22,2530000,C30391,Comp4,Comp146
2012070341000008000oordf,2012-07-03,1265000,C30391,Comp4,Comp146
2012070341000008000oorf0,2012-07-03,151800,C30391,Comp4,Comp146
2012092141000008000q64td,2012-09-21,192500,C30391,Comp4,Comp146
2013020641000008000t01rx,2013-02-06,665500,C30391,Comp4,Comp146
2013032541000008000tv12o,2013-03-25,572000,C30391,Comp4,Comp146
2013042341000008000ufd35,2013-04-23,572000,C30391,Comp4,Comp146
2013062441000008000vllw3,2013-06-24,275000,C30391,Comp4,Comp146
2013091041000008000x6d6f,2013-09-10,1375000,C30391,Comp4,Comp146
2013090641000008000x2lki,2013-09-06,308000,C30391,Comp4,Comp146
2013071141000008000w28xd,2013-07-11,572000,C30391,Comp4,Comp146
2013070441000008000vwwcg,2013-07-04,550000,C30391,Comp4,Comp146
2013070441000008000vwwcs,2013-07-04,572000,C30391,Comp4,Comp146
2013061441000008000vhpk1,2013-06-14,572000,C30391,Comp4,Comp146
2013093041000008000xf1pf,2013-09-30,308000,C30391,Comp4,Comp146
20150407410000080008bccj,2015-04-07,990000,C30391,Comp4,Comp146
2015022741000185b00gb46y,2015-02-27,3124000,C30391,Comp45,Comp146
20140331410001857a8zh98j,2014-03-31,1376320,C30391,Comp45,Comp146
20151031410001859cl1g4k1,2015-10-31,1207800,C30391,Comp45,Comp146
20150430410001853e5sl1d4,2015-04-30,2710400,C30391,Comp45,Comp146
2010012841000008f2r00zod,2010-01-28,187770,C30391,Comp40,Comp146
2010012641000008f2r00wlu,2010-01-26,565378,C30391,Comp40,Comp146
2010011341000008f2r00mgm,2010-01-13,254155,C30391,Comp40,Comp146
2010011341000008f2r00mgi,2010-01-13,131890,C30391,Comp40,Comp146
2010020541000008f2r01ezh,2010-02-05,151217,C30391,Comp40,Comp146
2010011341000008f2r00m45,2010-01-13,408617,C30391,Comp40,Comp146
2010012141000008f2r00t3z,2010-01-21,216667,C30391,Comp40,Comp146
2010012841000008f2r00zoa,2010-01-28,263989,C30391,Comp40,Comp146
2010070741000008f2r078iv,2010-07-07,272118,C30391,Comp40,Comp146
2010051841000008f2r052t1,2010-05-18,568590,C30391,Comp40,Comp146
2010080441000008f2r08dmd,2010-08-04,597784,C30391,Comp40,Comp146
2010032341000008f2r02xac,2010-03-23,688996,C30391,Comp40,Comp146
2010042241000008f2r0424c,2010-04-22,375870,C30391,Comp40,Comp146
2010072041000008f2r07ip4,2010-07-20,156398,C30391,Comp40,Comp146
2010061641000008f2r06c5a,2010-06-16,220286,C30391,Comp40,Comp146
2010061641000008f2r06c58,2010-06-16,208120,C30391,Comp40,Comp146
2010041341000008f2r03tky,2010-04-13,256036,C30391,Comp40,Comp146
2010081841000008f2r08ned,2010-08-18,349635,C30391,Comp40,Comp146
2010051241000008f2r04wv1,2010-05-12,156871,C30391,Comp40,Comp146
2010061641000008f2r06c57,2010-06-16,297638,C30391,Comp40,Comp146
2010053141000008f2r05gjg,2010-05-31,240438,C30391,Comp40,Comp146
2010030341000008f2r025rj,2010-03-03,150832,C30391,Comp40,Comp146
2010030341000008f2r025rp,2010-03-03,218702,C30391,Comp40,Comp146
2010052641000008f2r05a4c,2010-05-26,189409,C30391,Comp40,Comp146
2010083041000008f2r08y08,2010-08-30,172480,C30391,Comp40,Comp146
2010032341000008f2r02wva,2010-03-23,197824,C30391,Comp40,Comp146
2010042841000008f2r0483s,2010-04-28,437943,C30391,Comp40,Comp146
2010052641000008f2r05a4f,2010-05-26,158444,C30391,Comp40,Comp146
2010041441000008f2r03v4n,2010-04-14,195646,C30391,Comp40,Comp146
2010032341000008f2r02xab,2010-03-23,333817,C30391,Comp40,Comp146
2010041441000008f2r03v4k,2010-04-14,185526,C30391,Comp40,Comp146
2010081641000008f2r08qbq,2010-08-16,160622,C30391,Comp40,Comp146
2010083041000008f2r08y06,2010-08-30,660462,C30391,Comp40,Comp146
2010061441000008f2r0651x,2010-06-14,156035,C30391,Comp40,Comp146
2010030941000008f2r02kta,2010-03-09,496001,C30391,Comp40,Comp146
2010081241000008f2r08iy4,2010-08-12,388124,C30391,Comp40,Comp146
2010041441000008f2r03v4j,2010-04-14,264891,C30391,Comp40,Comp146
2010021241000008f2r01ozh,2010-02-12,111837,C30391,Comp40,Comp146
2010021241000008f2r01ozg,2010-02-12,199650,C30391,Comp40,Comp146
2010071941000008f2r07hgw,2010-07-19,197186,C30391,Comp40,Comp146
2010072741000008f2r07q3s,2010-07-27,544940,C30391,Comp40,Comp146
2010072741000008f2r07q3r,2010-07-27,245179,C30391,Comp40,Comp146
2010042041000008f2r03znu,2010-04-20,153483,C30391,Comp40,Comp146
2010072641000008f2r07oaz,2010-07-26,288596,C30391,Comp40,Comp146
2010071941000008f2r07hgu,2010-07-19,439329,C30391,Comp40,Comp146
2010032541000008f2r02ykx,2010-03-25,512556,C30391,Comp40,Comp146
2010072141000008f2r07ju5,2010-07-21,205810,C30391,Comp40,Comp146
2010081741000008f2r08m65,2010-08-17,394768,C30391,Comp40,Comp146
2010040241000008f2r03b8c,2010-04-02,376629,C30391,Comp40,Comp146
2010040241000008f2r03b8k,2010-04-02,204336,C30391,Comp40,Comp146
2010072141000008f2r07ju7,2010-07-21,424512,C30391,Comp40,Comp146
2010052041000008f2r055f0,2010-05-20,499202,C30391,Comp40,Comp146
2010031841000008f2r02sks,2010-03-18,188474,C30391,Comp40,Comp146
2010022441000008f2r01xy8,2010-02-24,204281,C30391,Comp40,Comp146
2010062341000008f2r06dni,2010-06-23,623623,C30391,Comp40,Comp146
2010022441000008f2r01xy7,2010-02-24,189189,C30391,Comp40,Comp146
2010060741000008f2r05xat,2010-06-07,101332,C30391,Comp40,Comp146
2010080941000008f2r08et4,2010-08-09,220726,C30391,Comp40,Comp146
2010082341000008f2r08r23,2010-08-23,536668,C30391,Comp40,Comp146
2010072641000008f2r07oat,2010-07-26,673189,C30391,Comp40,Comp146
2010031041000008f2r02mcv,2010-03-10,214698,C30391,Comp40,Comp146
2010071241000008f2r07b9o,2010-07-12,156200,C30391,Comp40,Comp146
2010050441000008f2r04mdu,2010-05-04,650309,C30391,Comp40,Comp146
2010060741000008f2r05xav,2010-06-07,203049,C30391,Comp40,Comp146
2010061541000008f2r065yy,2010-06-15,550308,C30391,Comp40,Comp146
2010060741000008f2r05xb1,2010-06-07,768680,C30391,Comp40,Comp146
2010051841000008f2r0529i,2010-05-18,266178,C30391,Comp40,Comp146
2010042641000008f2r045cn,2010-04-26,111243,C30391,Comp40,Comp146
2010042641000008f2r045cs,2010-04-26,160149,C30391,Comp40,Comp146
2010042641000008f2r045cv,2010-04-26,597619,C30391,Comp40,Comp146
2010021741000008f2r01s3b,2010-02-17,296945,C30391,Comp40,Comp146
2011022341000008f2r0fn4f,2011-02-23,618684,C30391,Comp40,Comp146
2010122141000008f2r0ddji,2010-12-21,748341,C30391,Comp40,Comp146
2010122141000008f2r0ddjh,2010-12-21,254100,C30391,Comp40,Comp146
2010111641000008f2r0c1sm,2010-11-16,156409,C30391,Comp40,Comp146
2010122141000008f2r0ddjg,2010-12-21,322322,C30391,Comp40,Comp146
2010120641000008f2r0cx1m,2010-12-06,484715,C30391,Comp40,Comp146
2010102741000008f2r0b54o,2010-10-27,127347,C30391,Comp40,Comp146
2010101341000008f2r0atcf,2010-10-13,322498,C30391,Comp40,Comp146
2010101341000008f2r0atch,2010-10-13,574706,C30391,Comp40,Comp146
2011030241000008f2r0fwbl,2011-03-02,727661,C30391,Comp40,Comp146
2011030241000008f2r0fwbn,2011-03-02,295405,C30391,Comp40,Comp146
2011012841000008f2r0epwm,2011-01-28,437382,C30391,Comp40,Comp146
2011012841000008f2r0epwk,2011-01-28,108273,C30391,Comp40,Comp146
2011012441000008f2r0ek6b,2011-01-24,214357,C30391,Comp40,Comp146
2010092941000008f2r0a2ef,2010-09-29,524964,C30391,Comp40,Comp146
2010092941000008f2r0a2eg,2010-09-29,228184,C30391,Comp40,Comp146
2011011741000008f2r0eecl,2011-01-17,439549,C30391,Comp40,Comp146
2011030941000008f2r0gdbi,2011-03-09,231649,C30391,Comp40,Comp146
2011030941000008f2r0gdbj,2011-03-09,202147,C30391,Comp40,Comp146
2011011741000008f2r0eeci,2011-01-17,207900,C30391,Comp40,Comp146
2011020941000008f2r0fb7j,2011-02-09,119372,C30391,Comp40,Comp146
2011030941000008f2r0gdbm,2011-03-09,710501,C30391,Comp40,Comp146
2011020141000008f2r0euez,2011-02-01,196867,C30391,Comp40,Comp146
2010113041000008f2r0cfrw,2010-11-30,143011,C30391,Comp40,Comp146
2010113041000008f2r0cfse,2010-11-30,197648,C30391,Comp40,Comp146
2010113041000008f2r0cfsc,2010-11-30,206195,C30391,Comp40,Comp146
2010113041000008f2r0cfsg,2010-11-30,166672,C30391,Comp40,Comp146
2011040541000008f2r0h9x7,2011-04-05,284031,C30391,Comp40,Comp146
2010090841000008f2r09kf9,2010-09-08,189794,C30391,Comp40,Comp146
2010121541000008f2r0d7vu,2010-12-15,620070,C30391,Comp40,Comp146
2011011841000008f2r0ef4e,2011-01-18,784861,C30391,Comp40,Comp146
2010110941000008f2r0bvh2,2010-11-09,108273,C30391,Comp40,Comp146
2011011841000008f2r0efh0,2011-01-18,322322,C30391,Comp40,Comp146
2011031441000008f2r0gh7x,2011-03-14,220253,C30391,Comp40,Comp146
2011021541000008f2r0fgqs,2011-02-15,249502,C30391,Comp40,Comp146
2011021541000008f2r0fgqt,2011-02-15,155529,C30391,Comp40,Comp146
2010101941000008f2r0ax5a,2010-10-19,178706,C30391,Comp40,Comp146
2010120841000008f2r0d12m,2010-12-08,204875,C30391,Comp40,Comp146
2010120841000008f2r0d12j,2010-12-08,272074,C30391,Comp40,Comp146
2011011941000008f2r0egis,2011-01-19,238480,C30391,Comp40,Comp146
2011022841000008f2r0fs0p,2011-02-28,441771,C30391,Comp40,Comp146
2010122741000008f2r0diiu,2010-12-27,216414,C30391,Comp40,Comp146
2011031041000008f2r0gel9,2011-03-10,385528,C30391,Comp40,Comp146
2010112441000008f2r0c98d,2010-11-24,287298,C30391,Comp40,Comp146
2010112441000008f2r0c98f,2010-11-24,611622,C30391,Comp40,Comp146
2010112441000008f2r0c98b,2010-11-24,322894,C30391,Comp40,Comp146
2010110341000008f2r0bibn,2010-11-03,207229,C30391,Comp40,Comp146
2010090641000008f2r09ffg,2010-09-06,273526,C30391,Comp40,Comp146
2010111141000008f2r0byeb,2010-11-11,784531,C30391,Comp40,Comp146
2011031541000008f2r0gi2w,2011-03-15,331606,C30391,Comp40,Comp146
2011021041000008f2r0fdww,2011-02-10,183843,C30391,Comp40,Comp146
2010092441000008f2r09vb4,2010-09-24,874280,C30391,Comp40,Comp146
2010110941000008f2r0bw3t,2010-11-09,396407,C30391,Comp40,Comp146
2010122041000008f2r0dayt,2010-12-20,231616,C30391,Comp40,Comp146
2011010341000008f2r0dpkc,2011-01-03,157630,C30391,Comp40,Comp146
2010122041000008f2r0dayu,2010-12-20,298111,C30391,Comp40,Comp146
2011010341000008f2r0dpkg,2011-01-03,101332,C30391,Comp40,Comp146
2011010341000008f2r0dpkd,2011-01-03,464299,C30391,Comp40,Comp146
2011031841000008f2r0glu5,2011-03-18,419144,C30391,Comp40,Comp146
2010111541000008f2r0c0ip,2010-11-15,271480,C30391,Comp40,Comp146
2010111541000008f2r0c0iq,2010-11-15,431035,C30391,Comp40,Comp146
2010092841000008f2r09ytq,2010-09-28,323026,C30391,Comp40,Comp146
2010092841000008f2r09ytt,2010-09-28,469205,C30391,Comp40,Comp146
2010112341000008f2r0c7ql,2010-11-23,131494,C30391,Comp40,Comp146
2010102641000008f2r0b3ax,2010-10-26,434324,C30391,Comp40,Comp146
2010102641000008f2r0b3b9,2010-10-26,207141,C30391,Comp40,Comp146
2010101141000008f2r0ar9z,2010-10-11,205392,C30391,Comp40,Comp146
2010102641000008f2r0b3us,2010-10-26,509828,C30391,Comp40,Comp146
2011030741000008f2r0g8q1,2011-03-07,157157,C30391,Comp40,Comp146
2011022341000008f2r0fn4g,2011-02-23,244805,C30391,Comp40,Comp146
2011030741000008f2r0g8qb,2011-03-07,206646,C30391,Comp40,Comp146
2011110741000008f2r0pawe,2011-11-07,463672,C30391,Comp40,Comp146
2011090741000008f2r0n7je,2011-09-07,133936,C30391,Comp40,Comp146
2011090741000008f2r0n7jg,2011-09-07,471504,C30391,Comp40,Comp146
2011090741000008f2r0n7jh,2011-09-07,332904,C30391,Comp40,Comp146
2011080941000008f2r0m5mm,2011-08-09,376882,C30391,Comp40,Comp146
2011112341000008f2r0po43,2011-11-23,302995,C30391,Comp40,Comp146
2011081741000008f2r0mafj,2011-08-17,258522,C30391,Comp40,Comp146
2011081741000008f2r0mafg,2011-08-17,247181,C30391,Comp40,Comp146
2011100441000008f2r0ny2k,2011-10-04,247555,C30391,Comp40,Comp146
2011091941000008f2r0nemh,2011-09-19,383339,C30391,Comp40,Comp146
2011091941000008f2r0nemn,2011-09-19,223289,C30391,Comp40,Comp146
2011091441000008f2r0nbk8,2011-09-14,244607,C30391,Comp40,Comp146
2011072741000008f2r0lgop,2011-07-27,325974,C30391,Comp40,Comp146
2011072741000008f2r0lgoq,2011-07-27,221958,C30391,Comp40,Comp146
2011072741000008f2r0lgoo,2011-07-27,323895,C30391,Comp40,Comp146
2011101741000008f2r0ogk4,2011-10-17,99220,C30391,Comp40,Comp146
2011101741000008f2r0ogk2,2011-10-17,53933,C30391,Comp40,Comp146
2011101741000008f2r0ogk0,2011-10-17,225830,C30391,Comp40,Comp146
2011100641000008f2r0o9oc,2011-10-06,235356,C30391,Comp40,Comp146
2011081041000008f2r0m6oa,2011-08-10,318813,C30391,Comp40,Comp146
2011071241000008f2r0l3p5,2011-07-12,442530,C30391,Comp40,Comp146
2011071241000008f2r0l3p9,2011-07-12,223146,C30391,Comp40,Comp146
2011080341000008f2r0lrbk,2011-08-03,127534,C30391,Comp40,Comp146
2011083041000008f2r0mmq5,2011-08-30,341539,C30391,Comp40,Comp146
2011070641000008f2r0kw7b,2011-07-06,115786,C30391,Comp40,Comp146
2011070641000008f2r0kw79,2011-07-06,315260,C30391,Comp40,Comp146
2011102641000008f2r0ooch,2011-10-26,252252,C30391,Comp40,Comp146
2011083041000008f2r0mmq4,2011-08-30,243001,C30391,Comp40,Comp146
2011083041000008f2r0mmqb,2011-08-30,210760,C30391,Comp40,Comp146
2011083041000008f2r0mmq9,2011-08-30,305228,C30391,Comp40,Comp146
2011083041000008f2r0mmqc,2011-08-30,323235,C30391,Comp40,Comp146
2011072841000008f2r0li2p,2011-07-28,330693,C30391,Comp40,Comp146
2011110741000008f2r0pawa,2011-11-07,454135,C30391,Comp40,Comp146
2011112341000008f2r0po42,2011-11-23,250668,C30391,Comp40,Comp146
2011110141000008f2r0p1zc,2011-11-01,218416,C30391,Comp40,Comp146
2011112141000008f2r0pm2g,2011-11-21,217558,C30391,Comp40,Comp146
2011110241000008f2r0oyry,2011-11-02,66880,C30391,Comp40,Comp146
2011101041000008f2r0obyj,2011-10-10,327129,C30391,Comp40,Comp146
2011110941000008f2r0pe3z,2011-11-09,314314,C30391,Comp40,Comp146
2011090541000008f2r0n0cw,2011-09-05,383009,C30391,Comp40,Comp146
2011110741000008f2r0paw8,2011-11-07,194326,C30391,Comp40,Comp146
